#Área,Política,Grupo,Programa,Descripción
#
# Áreas de gasto y Políticas, definidas en la Orden HAP/419/2014 y comunes a todas las EELL.
# Ver http://www.boe.es/diario_boe/txt.php?id=BOE-A-2014-2922
0,,,,Deute públic
0,1,,,Deute públic
1,,,,Serveis públics bàsics
1,3,,,Seguretat i mobilitat ciutadana
1,5,,,Habitatge i urbanisme
1,6,,,Benestar comunitari
1,7,,,Medi ambient
2,,,,Actuacions de protecció i promoció social
2,1,,,Pensions
2,2,,,Altres prestacions econòmiques a favor d'empleats
2,3,,,Serveis socials i promoció social
2,4,,,Foment de l'ocupació
3,,,,Producció de béns públics de caràcter preferent
3,1,,,Sanitat
3,2,,,Educació
3,3,,,Cultura
3,4,,,Esport
4,,,,Actuacions de caràcter econòmic
4,1,,,"Agricultura, ramaderia i pesca"
4,2,,,Indústria i energia
4,3,,,"Comerç, turisme i petites i mitjanes empreses"
4,4,,,Transport públic
4,5,,,Infraestructures
4,6,,,"Investigació, desenvolupament e innovació"
4,9,,,Altres actuacions de caràcter econòmic
9,,,,Actuacions de caràcter general
9,1,,,Òrgans de govern
9,2,,,Serveis de caràcter general
9,3,,,Administració financera i tributària
9,4,,,Transferències a altres administracions públiques
#
# Programas específicos de Castelló
0,1,1,0,Deute públic
1,3,0,0,Administració General de la Seguretat i Protecció Civil
1,3,2,0,Seguretat i Ordre Públic
1,3,3,0,Ordenació del trànsit i de l'estacionament
1,3,4,0,Mobilitat urbana
1,3,5,0,Protecció civil
1,3,6,0,Servei de prevenció i extinció d'incendis
1,5,0,0,Administració General d'Habitatge i Urbanisme
1,5,1,0,"Urbanisme: planejament, gestió, execució i disciplina urbanística"
1,5,2,0,Habitatge
1,5,3,0,Vies públiques
1,5,5,0,Infraestructures i Medi Ambient
1,6,0,0,Clavegueram
1,6,1,0,Proveïment domiciliari d'aigua potable
1,6,2,0,"Recollida, gestió i tractament de residus"
1,6,3,0,Neteja viària
1,6,4,0,Cementiri i serveis funeraris
1,6,5,0,Enllumenat públic
1,7,0,0,Administració general del medi ambient
1,7,1,0,Parcs i jardins
1,7,2,0,Protecció i millora del medi ambient
1,7,9,0,Altres actuacions relacionades amb el medi ambient
2,2,1,0,Altres prestacions econòmiques a favor d'empleats
2,3,0,0,Administració general de Serveis Socials
2,3,1,0,Assistència social primària
2,3,2,0,Promoció social
2,3,3,0,Atenció a la dependència
2,4,1,0,Agència de Desenvolupament Local (ADL)
2,4,1,1,Escola Taller
2,4,1,2,Taller d'ocupació
2,4,1,3,Projecte ocupació Jornals de Vila
2,4,1,4,Servei Públic d'Ocupació Estatal (SEPE)
2,4,1,5,Salari Jove
2,4,1,6,Formació ocupacional pròpia
2,4,1,7,Pla ocupació conjunt
2,4,1,8,Cursos vivers i neteja
2,4,1,9,Consorci Pacte Local per a la Ocupació
3,1,1,0,Sanitat
3,1,2,0,Servei d'assistència mèdica urgent
3,2,0,0,Educació
3,2,1,0,Manteniment d'instal·lacions educatives
3,2,3,0,Centres docents d'ensenyament preescolar i primària i educació especial
3,2,6,0,Serveis complementaris d'educació: Pla "Xarxallibres"
3,3,2,0,Biblioteques i Arxius
3,3,3,0,Equipaments culturals i museus: Planetari
3,3,4,0,Cultura
3,3,4,1,Normalització lingüística
3,3,4,2,Banda de música
3,3,4,3,Ermites
3,3,6,0,Protecció i gestió del Patrimoni Històric-Artístic
3,3,7,0,Instal·lacions d'ocupació del temps lliure: joventut
3,3,8,0,Festes populars i celebracions
3,4,1,0,Promoció i foment de l'esport
3,4,2,0,Instal·lacions esportives
4,3,1,0,Comerç
4,3,2,0,Informació i promoció turística
4,4,0,0,Administració general del transport
4,4,1,0,Transport de viatgers
4,5,2,0,Recursos hidràulics
4,9,1,0,Societat de la informació
4,9,3,0,Protecció de consumidors i usuaris
9,1,2,0,Òrgans de govern
9,2,0,0,Administració general
9,2,0,1,Assessoria jurídica
9,2,0,2,Patrimoni
9,2,0,3,Enginyeria / Dependències
9,2,0,4,Parc mòbil
9,2,0,5,Informàtica
9,2,0,6,Recursos Humans
9,2,2,0,Coordinació i organització institucional de les entitats locals
9,2,3,0,Informació bàsica i estadística
9,2,4,0,Participació ciutadana
9,2,5,0,Atenció als ciutadans
9,2,9,0,Fons de contingència
9,3,1,0,Política econòmica i fiscal
9,3,2,0,Gestió del sistema tributari
9,3,3,0,Gestió del patrimoni
9,3,4,0,Gestió del deute i Tresoreria
